t, r_ref, qr_ref, r_act, qr_act, tau[0], tau[1]
1.690000, 0.305072, 1.570796, 0.295859, 1.571388, 7.018025, -10.397342
1.692500, 0.303947, 1.570796, 0.294662, 1.571392, 7.103364, -10.503998
1.695000, 0.302815, 1.570796, 0.293452, 1.571396, 7.191449, -10.613119
1.697500, 0.301677, 1.570796, 0.292229, 1.571399, 7.282169, -10.724593
1.700000, 0.300533, 1.570796, 0.290995, 1.571403, 7.375415, -10.838309
1.702500, 0.299382, 1.570796, 0.289749, 1.571407, 7.471080, -10.954156
1.705000, 0.298227, 1.570796, 0.288492, 1.571411, 7.569067, -11.072020
1.707500, 0.297065, 1.570796, 0.287224, 1.571414, 7.669281, -11.191787
1.710000, 0.295899, 1.570796, 0.285946, 1.571418, 7.771639, -11.313342
1.712500, 0.294729, 1.570796, 0.284657, 1.571422, 7.876062, -11.436574
1.715000, 0.293553, 1.570796, 0.283359, 1.571425, 7.982479, -11.561372
1.717500, 0.292374, 1.570796, 0.282051, 1.571429, 8.090825, -11.687629
1.720000, 0.291191, 1.570796, 0.280734, 1.571433, 8.201041, -11.815242
1.722500, 0.290004, 1.570796, 0.279408, 1.571436, 8.313074, -11.944111
1.725000, 0.288814, 1.570796, 0.278073, 1.571440, 8.426874, -12.074139
1.727500, 0.287621, 1.570796, 0.276731, 1.571443, 8.542394, -12.205237
1.730000, 0.286426, 1.570796, 0.275381, 1.571446, 8.659592, -12.337316
1.732500, 0.285228, 1.570796, 0.274024, 1.571450, 8.778428, -12.470294
1.735000, 0.284028, 1.570796, 0.272659, 1.571453, 8.898924, -12.604030
1.737500, 0.282826, 1.570796, 0.271288, 1.571456, 9.024014, -12.737542
1.740000, 0.281622, 1.570796, 0.269910, 1.571459, 9.142284, -12.882867
1.742500, 0.280418, 1.570796, 0.268525, 1.571463, 9.254272, -13.037511
1.745000, 0.279212, 1.570796, 0.267135, 1.571466, 9.372021, -13.187585
1.747500, 0.278006, 1.570796, 0.265739, 1.571470, 9.510735, -13.326910
1.750000, 0.276800, 1.570796, 0.264337, 1.571472, 9.674309, -13.463388
1.752500, 0.275594, 1.570796, 0.262928, 1.571475, 9.832483, -13.608808
