t, r_ref, qr_ref, r_act, qr_act, tau[0], tau[1]
1.615000, 0.334409, 1.570796, 0.321490, 1.571355, 8.364937, -11.598040
1.617500, 0.333604, 1.570796, 0.320840, 1.571359, 8.271568, -11.530382
1.620000, 0.332785, 1.570796, 0.320169, 1.571364, 8.186053, -11.470267
1.622500, 0.331952, 1.570796, 0.319477, 1.571369, 8.108422, -11.417693
1.625000, 0.331106, 1.570796, 0.318765, 1.571373, 8.038447, -11.372827
1.627500, 0.330246, 1.570796, 0.318033, 1.571378, 7.975916, -11.335777
1.630000, 0.329373, 1.570796, 0.317280, 1.571383, 7.920697, -11.306542
1.632500, 0.328487, 1.570796, 0.316507, 1.571388, 7.872683, -11.285072
1.635000, 0.327589, 1.570796, 0.315713, 1.571392, 7.831759, -11.271292
1.637500, 0.326678, 1.570796, 0.314900, 1.571397, 7.797814, -11.265107
1.640000, 0.325754, 1.570796, 0.314067, 1.571402, 7.770736, -11.266402
1.642500, 0.324819, 1.570796, 0.313215, 1.571407, 7.750421, -11.275046
1.645000, 0.323871, 1.570796, 0.312342, 1.571411, 7.736763, -11.290894
1.647500, 0.322912, 1.570796, 0.311451, 1.571416, 7.729654, -11.313794
1.650000, 0.321942, 1.570796, 0.310540, 1.571421, 7.728982, -11.343590
1.652500, 0.320960, 1.570796, 0.309611, 1.571426, 7.734633, -11.380120
1.655000, 0.319968, 1.570796, 0.308663, 1.571431, 7.746489, -11.423223
1.657500, 0.318965, 1.570796, 0.307696, 1.571436, 7.764424, -11.472734
1.660000, 0.317952, 1.570796, 0.306711, 1.571442, 7.788312, -11.528489
1.662500, 0.316928, 1.570796, 0.305709, 1.571447, 7.822823, -11.585708
1.665000, 0.315894, 1.570796, 0.304688, 1.571451, 7.870530, -11.641117
1.667500, 0.314851, 1.570796, 0.303650, 1.571456, 7.916592, -11.708116
1.670000, 0.313799, 1.570796, 0.302595, 1.571461, 7.963373, -11.784644
1.672500, 0.312737, 1.570796, 0.301523, 1.571466, 8.015638, -11.866344
1.675000, 0.311666, 1.570796, 0.300435, 1.571471, 8.073723, -11.952670
1.677500, 0.310587, 1.570796, 0.299330, 1.571475, 8.136364, -12.044449
1.680000, 0.309500, 1.570796, 0.298209, 1.571480, 8.203039, -12.141854
1.682500, 0.308404, 1.570796, 0.297072, 1.571485, 8.273810, -12.244540
1.685000, 0.307301, 1.570796, 0.295920, 1.571490, 8.348699, -12.352192
1.687500, 0.306190, 1.570796, 0.294753, 1.571495, 8.427588, -12.464621
1.690000, 0.305072, 1.570796, 0.293571, 1.571501, 8.510345, -12.581655
1.692500, 0.303947, 1.570796, 0.292375, 1.571506, 8.596871, -12.703100
1.695000, 0.302815, 1.570796, 0.291164, 1.571511, 8.687084, -12.828756
1.697500, 0.301677, 1.570796, 0.289940, 1.571516, 8.780896, -12.958435
1.700000, 0.300533, 1.570796, 0.288702, 1.571522, 8.878215, -13.091965
1.702500, 0.299382, 1.570796, 0.287451, 1.571527, 8.978944, -13.229180
1.705000, 0.298227, 1.570796, 0.286187, 1.571533, 9.082988, -13.369923
1.707500, 0.297065, 1.570796, 0.284910, 1.571539, 9.190245, -13.514044
1.710000, 0.295899, 1.570796, 0.283621, 1.571544, 9.300613, -13.661402
1.712500, 0.294729, 1.570796, 0.282320, 1.571550, 9.413984, -13.811859
1.715000, 0.293553, 1.570796, 0.281008, 1.571556, 9.530250, -13.965283
1.717500, 0.292374, 1.570796, 0.279684, 1.571562, 9.649300, -14.121546
1.720000, 0.291191, 1.570796, 0.278350, 1.571568, 9.771022, -14.280523
1.722500, 0.290004, 1.570796, 0.277005, 1.571574, 9.895304, -14.442091
1.725000, 0.288814, 1.570796, 0.275650, 1.571580, 10.022035, -14.606130
1.727500, 0.287621, 1.570796, 0.274284, 1.571586, 10.151106, -14.772523
1.730000, 0.286426, 1.570796, 0.272910, 1.571592, 10.282409, -14.941153
1.732500, 0.285228, 1.570796, 0.271526, 1.571598, 10.415838, -15.111908
1.735000, 0.284028, 1.570796, 0.270133, 1.571605, 10.551573, -15.284423
1.737500, 0.282826, 1.570796, 0.268731, 1.571610, 10.728041, -15.439084
1.740000, 0.281622, 1.570796, 0.267319, 1.571615, 10.914924, -15.596372
1.742500, 0.280418, 1.570796, 0.265899, 1.571619, 11.083535, -15.769454
1.745000, 0.279212, 1.570796, 0.264470, 1.571623, 11.243327, -15.948230
1.747500, 0.278006, 1.570796, 0.263034, 1.571627, 11.409417, -16.118991
1.750000, 0.276800, 1.570796, 0.261591, 1.571631, 11.583759, -16.279748
1.752500, 0.275594, 1.570796, 0.260142, 1.571635, 11.731723, -16.460908
